date,m1_fact,m1_need,m1_shift,m1_ruo,m1_vol,m1_MinRate,m1_MaxRate,m1_shift_mad,m1_ruo_mad,m1_Flag_EndOfPeriod,m2_Ключевая_ставка,m2_Спрос,m2_Размещение,m2_Ставка_отсечения,m2_Средневзвешенная_ставка,m2_Срок,m2_Cover_ratio,m2_Rate_spread,m2_Flag_Demand,m2_MAD_score_cover,m2_MAD_score_rate_spread,m3_volume_offer,m3_volume_demand,m3_volume_placement,m3_cover_ratio,m3_yield_avg,m3_yield_spread,m3_flag_nedospros,m3_flag_perespros,m3_mad_score_cover,m3_mad_score_yield,m3_mad_score_yield_spread,m4_year,m4_month,m4_day,m4_day_type_code,m4_n_events_html,m4_n_important,m4_tax_event_weight,m4_Акцизы,m4_Бух отчетность,m4_Валютный контроль,m4_Водный налог,m4_Декларирование спирт,m4_ЕНВД,m4_ЕНП,m4_ЕСХН,m4_Земельный налог,m4_Контролируемые сделки,m4_Косвенные налоги,m4_НДПИ,m4_НДС,m4_НДФЛ,m4_НПД,m4_Налог на доп доход,m4_Налог на игорный бизнес,m4_Налог на имущество орг,m4_Налог на имущество физ,m4_Налог на прибыль,m4_Налог на сверхприбыль,m4_Налоговый мониторинг,m4_Отчетность отходы,m4_Перс учет,m4_Плата НВОС,m4_Подтверждение ОКВЭД,m4_Прослеживаемость,m4_Регулярные платежи недра,m4_Сбор водные биоресурсы,m4_Среднесписочная,m4_Страхование НС и ПЗ,m4_Страховые взносы,m4_Торговый сбор,m4_Транспортный налог,m4_Туристический налог,m4_УСН,m4_Упрощ декларирование,m4_Экологический сбор,m5_liquidity_deficit,m5_liquidity_deficit_ex_corr,m5_corr_accounts,m5_required_reserves,m5_reserve_buffer,m5_treasury_pressure,m5_treasury_pressure_ma7,m5_MAD_score_treasury_pressure,m5_MAD_score_liquidity_deficit,m5_is_month_end,m5_flag_stress,Tax_Week_Flag,Seasonal_Factor_sin,Seasonal_Factor_cos,_raw_stress_teacher,_m4_tax_kick,LSI_teacher,LSI_hgb_abs,LSI_gbr_huber,LSI_xgb_pseudohuber,LSI_lgbm_huber,LSI_cat_huber,LSI_ensemble,LSI_dlinear_tsl,LSI_ensemble_tax_adj,LSI_lgbm_tuned,LSI_lgbm_tuned_tax_adj,LSI_lgbm_local,LSI_local_teacher,LSI_lgbm_local_short_90,LSI_lgbm_local_mid_180,LSI_lgbm_local_long_365,LSI_lgbm_local_multi,LSI_structural,LSI_lgbm_stable,LSI_event_contribution,LSI_lgbm_clean,zone_tuned_naive,zone_stable_hyst,LSI_zone
2026-03-21,,,,,,,,,,,,,,,,,,,,,,519589.957,281166.48,152966.875,0.5411314753337313,14.142164669638442,0.0,1.0,0.0,1.3623104318421433,-1.2655681672371304,0.0,2026,3,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.981124629771712,0.19337647441020586,0.5479057019317337,2.923076923076923,,,,,,,,,,,,,,,,,,47.73629288159909,46.255412210482135,0.6409082254654433,,GREEN,YELLOW,YELLOW
2026-03-22,,,,,,,,,,,,,,,,,,,,,,519589.957,281166.48,152966.875,0.5411314753337313,14.142164669638442,0.0,1.0,0.0,1.3623104318421433,-1.2655681672371304,0.0,2026,3,22,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.984305844499033,0.17647097349152166,0.5616647454252136,2.923076923076923,,,,,,,,,,,,,,,,,,47.73629288159909,46.255412210482135,0.3887304888068086,,GREEN,YELLOW,YELLOW
2026-03-23,,5315.5,,14.69,545.29,14.6,14.9,,0.0,0.0,1500.0,,,,,,,,0.0,,,519589.957,281166.48,152966.875,0.5411314753337313,14.142164669638442,0.0,1.0,0.0,1.3623104318421433,-1.2655681672371304,0.0,2026,3,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8269.0,8675.0,5342.0,5301.4,40.600000000000364,2097.0,481.71428571428675,1.3914883614555182,4.566270548555729,0.0,0.0,1,0.9871957872910085,0.15951325197263655,0.5841315899383557,2.923076923076923,99.80413372956731,99.56472410582839,98.75060112291906,72.76835632324219,98.80016606893898,91.20364084112533,92.21749769241077,97.64119521925686,95.1405746154877,42.96708219667089,45.89015911974781,68.60947843857926,100.0,57.8633328450034,69.45994991410996,68.42564904036976,65.24964393316104,47.5798213129016,45.99938055096261,0.2357769598264081,42.73130523684448,YELLOW,YELLOW,YELLOW
2026-03-24,,5315.5,,14.87,482.22,14.65,15.9,,1.24999999374999,0.0,1500.0,6461382.9,4090000.0,15.0015,15.0471,7.0,1.5798002200489,-1484.9529,0.0,0.19240990110785766,1.9998828297030762,519589.957,281166.48,152966.875,0.5411314753337313,14.142164669638442,0.0,1.0,0.0,1.3623104318421433,-1.2655681672371304,0.0,2026,3,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6802.0,1067.5,5688.7,5301.4,387.3000000000002,-7607.5,-439.07142857142753,-4.88340343939632,3.8194660512332135,0.0,0.0,1,0.9897936029670716,0.14250832791617088,0.6164734675421787,2.923076923076923,99.80413372956731,99.52820156139035,98.50376604904291,72.76835632324219,98.49283757109247,89.2946877038215,91.71756984171789,98.21756972013536,94.64064676479481,43.57504031552494,46.49811723860186,65.65789694226243,100.0,65.14298414648816,70.2946160360851,68.11736982236397,67.85165666831242,47.44972655365547,45.85655371437453,0.0,43.57504031552494,YELLOW,YELLOW,YELLOW
2026-03-25,,5315.5,,14.9,774.05,14.58,15.73,,1.5909090836776927,0.0,1500.0,,,,,,,,0.0,,,706893.542,198544.864,123785.765,0.28086954004171677,14.65586922688566,0.0,1.0,0.0,-0.16080516121129346,-0.40122697406449653,0.0,2026,3,25,1,11,10,6.41,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6216.0,1049.0,5728.8,5301.4,427.40000000000055,-18.5,-167.8571428571418,0.013712440697323748,3.5118742057965124,0.0,0.0,1,0.992098522791769,0.12546123335273648,0.5568924353815299,5.190283400809716,99.80413372956731,99.57526285204335,98.82048855365198,72.76835632324219,98.67720385962105,91.39266546813447,92.24679541133861,98.74596539642872,97.43707881214833,44.17166678146269,49.36195018227241,63.658022290702306,100.0,70.63444145746095,71.00889542365516,66.9140776548427,69.51913817865292,47.34425647440282,45.79580548268015,0.0,44.17166678146269,YELLOW,YELLOW,YELLOW
2026-03-26,,5315.5,,14.77,820.68,13.8,15.2,,1.022727268078512,0.0,1500.0,,,,,,,,0.0,,,706893.542,198544.864,123785.765,0.28086954004171677,14.65586922688566,0.0,1.0,0.0,-0.16080516121129346,-0.40122697406449653,0.0,2026,3,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7014.0,9374.0,5537.4,5301.4,236.0,8325.0,1272.4285714285725,5.351113558431119,3.851451575360934,0.0,1.0,1,0.9941098647022418,0.10837701279187609,0.547526273291895,5.190283400809716,99.93373037921174,99.61384372572577,99.07647226768545,72.76835632324219,98.86081712430169,92.97739089809502,92.65937606781002,98.83511748499586,97.84965946861973,44.450595351224756,49.640878752034475,65.89566930978272,100.0,76.1750104836699,71.65881759374989,68.87131783532038,72.23504863758005,47.252015273163956,45.766672882967484,0.0,44.450595351224756,YELLOW,YELLOW,YELLOW
2026-03-27,,5315.5,,14.75,856.63,14.45,14.95,,0.9999999952380952,0.0,1500.0,,,,,,,,0.0,,,706893.542,198544.864,123785.765,0.28086954004171677,14.65586922688566,0.0,1.0,0.0,-0.16080516121129346,-0.40122697406449653,0.0,2026,3,27,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7055.0,8683.0,5464.1,5301.4,162.70000000000073,-691.0,1319.1428571428582,-0.4202459766650396,3.830522942757573,0.0,0.0,1,0.9958270335100595,0.09126072172931188,0.5472258539250069,5.190283400809716,100.0,99.65101213934172,99.33245598171891,72.76835632324219,99.02107137612207,94.09805070254738,92.97418930459445,98.82909915041883,98.16447270540417,44.65450730379543,49.844790704605145,68.28992199687833,100.0,77.32731559045779,72.30873976384463,70.90627956762219,73.51411164064154,47.16995610760378,45.755701641360794,0.0,44.65450730379543,YELLOW,YELLOW,YELLOW
2026-03-28,,,,,,,,,,,,,,,,,,,,,,706893.542,198544.864,123785.765,0.28086954004171677,14.65586922688566,0.0,1.0,0.0,-0.16080516121129346,-0.40122697406449653,0.0,2026,3,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9972495210773451,0.07411742515094437,0.5241302001985718,5.190283400809716,,,,,,,,,,,,,,,,,,47.16995610760378,45.755701641360794,0.0,,GREEN,YELLOW,YELLOW
2026-03-29,,,,,,,,,,,,,,,,,,,,,,706893.542,198544.864,123785.765,0.28086954004171677,14.65586922688566,0.0,1.0,0.0,-0.16080516121129346,-0.40122697406449653,0.0,2026,3,29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.998376906467142,0.056952196034039754,0.5397052264867215,5.190283400809716,,,,,,,,,,,,,,,,,,47.16995610760378,45.755701641360794,0.0,,GREEN,YELLOW,YELLOW
2026-03-30,,5315.5,,14.82,632.75,14.65,15.35,,1.3636363574380213,0.0,1500.0,,,,,,,,0.0,,,706893.542,198544.864,123785.765,0.28086954004171677,14.65586922688566,0.0,1.0,0.0,-0.16080516121129346,-0.40122697406449653,0.0,2026,3,30,1,12,12,7.81,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8151.0,9037.0,5390.0,5301.4,88.60000000000036,354.0,674.4285714285725,0.2565068082037033,4.319204796131928,0.0,0.0,1,0.9992088560679753,0.03977011384605572,0.5865338292169529,5.318955732122589,100.0,99.92085941955335,99.68281747160543,72.76835632324219,99.41403600508158,96.08038948268715,93.57329174043394,98.7734100427826,98.89224747255653,45.284767105228106,50.603722837350695,72.09354783302474,100.0,78.6286704329652,72.83473572438126,73.71108289630081,75.05816301788244,47.1082160795843,45.81739655272939,0.0,45.284767105228106,YELLOW,YELLOW,YELLOW
2026-03-31,,5315.5,,14.87,588.86,14.64,15.0,,1.9473684108033251,0.0,1500.0,5896230.3,4220000.0,15.0015,15.0319,7.0,1.397210971563981,-1484.9681,0.0,-0.4396538910254164,1.9994651517852768,706893.542,198544.864,123785.765,0.28086954004171677,14.65586922688566,0.0,1.0,0.0,-0.16080516121129346,-0.40122697406449653,0.0,2026,3,31,1,2,2,0.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,671.0,9686.0,5599.0,5301.4,297.60000000000036,649.0,444.000000000001,0.44868333752457307,0.8510379518579295,1.0,0.0,1,0.9997451236925734,0.022576263041545485,0.5965940539803958,5.318955732122589,100.0,99.91372503373563,99.9296525454816,72.76835632324219,99.88862092071278,99.46140285786177,94.3923515362068,98.7131813769638,99.71130726832939,45.02387935257853,50.34283508470112,76.2810286293277,100.0,81.47492743057819,76.40438551601977,76.88899015749823,78.25610103469873,47.04062379483709,45.82934326560961,0.0,45.02387935257853,YELLOW,YELLOW,YELLOW
2026-04-01,,5315.5,,14.89,608.98,14.6,15.25,,2.1944444322530874,0.0,1500.0,,,,,,,,0.0,,,890389.9940000001,265623.658,216316.587,0.2983228245936465,14.574235799864946,0.0,1.0,0.0,-0.06165878574559098,-0.5385805028942958,0.0,2026,4,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6793.0,9932.0,5615.3,5301.4,313.90000000000055,246.0,179.5714285714296,0.18796769887875386,3.6488712910339656,0.0,0.0,1,0.9999855506507186,0.005375731557583884,0.5841445729324846,5.318955732122589,100.0,99.94461453117097,99.94062548487891,72.76835632324219,99.91520146975378,99.46140285786177,94.40604013338152,98.70518574545977,99.72499586550411,44.581508482414264,49.90046421453685,79.8085238188925,100.0,82.7662989942721,77.80831509286038,79.8085238188925,80.12771263534167,46.96163532847239,45.786660519855864,0.0,44.581508482414264,YELLOW,YELLOW,YELLOW
2026-04-02,,5315.5,,14.91,630.47,14.65,15.25,,2.624999983593747,0.0,1500.0,,,,,,,,0.0,,,890389.9940000001,265623.658,216316.587,0.2983228245936465,14.574235799864946,0.0,1.0,0.0,-0.06165878574559098,-0.5385805028942958,0.0,2026,4,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416.0,1067.8,5627.6,5301.4,326.2000000000007,-8864.2,0.04285714285807834,-5.820040562703928,3.9177984073800936,0.0,0.0,1,0.9999300657962057,-0.011826390691832589,0.5780972215947519,5.318955732122589,100.0,99.94461453117097,99.97031274243946,72.76835632324219,99.89444547777538,99.46140285786177,94.40782638649796,98.75097661881883,99.72678211862055,43.98297852694632,49.30193425906891,79.63632012700444,100.0,83.91052813072304,79.32218107848566,79.63632012700444,80.95634311207104,46.86683860942722,45.6867837626434,0.0,43.98297852694632,YELLOW,YELLOW,YELLOW
2026-04-03,,5315.5,,14.92,861.4,14.7,15.25,,3.0714285494897817,0.0,1500.0,,,,,,,,0.0,,,890389.9940000001,265623.658,216316.587,0.2983228245936465,14.574235799864946,0.0,1.0,0.0,-0.06165878574559098,-0.5385805028942958,0.0,2026,4,3,1,1,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7861.0,1063.3,5578.6,5301.4,277.2000000000007,-4.5,2.0428571428580784,0.022911368288231707,4.115035331943019,0.0,0.0,1,0.9995786855478958,-0.029025013321975237,0.5728742824176961,5.318955732122589,100.0,99.94461453117097,100.0,72.76835632324219,99.91737554982662,99.46140285786177,94.4183498524203,98.80315174418283,99.7373055845429,43.376762402149716,48.695718134272305,79.25217499091545,100.0,84.89475630640509,80.72751342428846,79.25217499091545,81.62481490720299,46.75675493592412,45.54083158564194,0.0,43.376762402149716,YELLOW,YELLOW,YELLOW
2026-04-04,,,,,,,,,,,,,,,,,,,,,,890389.9940000001,265623.658,216316.587,0.2983228245936465,14.574235799864946,0.0,1.0,0.0,-0.06165878574559098,-0.5385805028942958,0.0,2026,4,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9989315138848577,-0.046215046983708354,0.4970034276679913,5.318955732122589,,,,,,,,,,,,,,,,,,46.75675493592412,45.54083158564194,0.0,,GREEN,YELLOW,YELLOW
2026-04-05,,,,,,,,,,,,,,,,,,,,,,890389.9940000001,265623.658,216316.587,0.2983228245936465,14.574235799864946,0.0,1.0,0.0,-0.06165878574559098,-0.5385805028942958,0.0,2026,4,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9979887423155984,-0.06339140486951038,0.5014247773003868,5.318955732122589,,,,,,,,,,,,,,,,,,46.75675493592412,45.54083158564194,0.0,,GREEN,YELLOW,YELLOW
2026-04-06,,5315.5,,14.88,785.47,14.48,15.0,,3.249999972916645,0.0,1500.0,,,,,,,,0.0,,,890389.9940000001,265623.658,216316.587,0.2983228245936465,14.574235799864946,0.0,1.0,0.0,-0.06165878574559098,-0.5385805028942958,0.0,2026,4,6,1,2,2,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9392.0,1109.2,5471.4,5301.4,170.0,45.90000000000009,-1180.6857142857134,0.05638188891799635,4.810430862245248,0.0,0.0,1,0.9967506498213929,-0.08054900421874167,0.5524972572392232,3.7941176470588243,100.0,99.94986653085446,99.97826974809372,72.76835632324219,99.9191872295224,99.46140285786177,94.4154165379149,98.86540302697703,98.20953418497372,42.743304147055525,46.53742179411435,78.98420595932296,100.0,85.72627179847767,82.16055427389892,78.73225052365777,82.20635886534478,46.62551379779563,45.32015765917608,0.0,42.743304147055525,YELLOW,YELLOW,YELLOW
2026-04-07,,5315.5,,14.83,806.05,13.8,14.95,,3.8333332907407165,0.0,1500.0,6198663.5,4610000.0,15.0015,15.0151,7.0,1.3446124728850326,-1484.9849,0.0,-0.624424340675723,1.9990313023680057,890389.9940000001,265623.658,216316.587,0.2983228245936465,14.574235799864946,0.0,1.0,0.0,-0.06165878574559098,-0.5385805028942958,0.0,2026,4,7,1,1,1,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8832.0,1028.5,5446.8,5301.4,145.40000000000055,-80.70000000000005,-1093.499999999999,-0.027353020822031247,4.5552138313447985,0.0,0.0,1,0.9952176027737294,-0.09768276782171598,0.5845916696616579,3.7941176470588243,100.0,99.99352346111024,99.97826974809372,72.76835632324219,99.77032166940323,99.53923586933162,94.4099414142362,98.92396492212647,98.20405906129503,42.49645109374252,46.29056874080135,78.38460009570937,100.0,85.05431133948518,80.25198963622186,77.91213366099622,81.07281154556776,46.49181046651456,45.11375110727518,0.0,42.49645109374252,YELLOW,YELLOW,YELLOW
2026-04-08,,5315.5,,14.83,689.35,13.8,14.9,,4.9999999285714045,0.0,1500.0,,,,,,,,0.0,,,809476.442,177204.594,90838.522,0.21891260178267177,14.42606183883089,0.0,1.0,0.0,-0.5127621722288809,-0.787892790415344,0.0,2026,4,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.6,1046.6,5321.4,5301.4,20.0,18.09999999999991,-1141.4857142857134,0.03832848741433935,0.9971466120689988,0.0,0.0,1,0.9933900548258936,-0.11478762552212701,0.5459895652731293,3.7941176470588243,100.0,99.9241970481045,99.78621510818978,72.76835632324219,99.5012952440873,99.53923586933163,94.30385991859109,98.96184241147675,98.09797756564991,42.45517512777334,46.24929277483216,78.0883922294842,100.0,84.93719593226804,80.35040340175526,77.42490404719112,80.90416779373814,46.36233535189255,44.937388108666354,0.0,42.45517512777334,YELLOW,YELLOW,YELLOW
2026-04-09,,5315.5,,14.81,1047.44,13.8,14.95,,4.117647010380664,1.0,1500.0,,,,,,,,0.0,,,809476.442,177204.594,90838.522,0.21891260178267177,14.42606183883089,0.0,1.0,0.0,-0.5301387622416781,-0.787892790415344,0.0,2026,4,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.2,1504.0,5773.2,5301.4,471.8000000000002,457.4000000000001,-1168.857142857142,0.334390864651751,0.9988567022915765,0.0,0.0,1,0.9912685467787256,-0.13185851571739118,0.5613321864591965,3.7941176470588243,100.0,99.8314641587008,99.69147545901055,72.76835632324219,99.29357570505731,99.53923586933163,94.22482150306851,98.9397614767784,98.01893915012734,42.495041629916436,46.28915927697526,77.67141363597136,100.0,85.40324352467583,80.54075110796938,77.10565023447741,81.01654828904088,46.23942692766227,44.791055582097,0.0,42.495041629916436,YELLOW,YELLOW,YELLOW
2026-04-10,,5315.5,,14.77,992.43,13.8,14.9,,4.714285646938758,1.0,1500.0,,,,,,,,0.0,,,809476.442,177204.594,90838.522,0.21891260178267177,14.42606183883089,0.0,1.0,0.0,-0.5301387622416781,-0.787892790415344,0.0,2026,4,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.9,1529.0,5752.4,5301.4,451.0,25.0,-1200.4285714285704,0.04257353474212464,1.01944558112213,0.0,0.0,1,0.9888537064205885,-0.1488903868564548,0.5411610514518167,3.7941176470588243,99.89303517635481,99.73873126929708,99.5967358098313,72.76835632324219,99.01911005308023,99.53923586933163,94.13243386495648,98.89344690508214,97.92655151201531,42.61761091857959,46.41172856563841,77.46624407286636,95.78544061302682,85.86929111708363,80.839632454006,77.27889429550677,81.3292726221988,46.12534025839454,44.67570274759474,0.0,42.61761091857959,YELLOW,YELLOW,YELLOW
2026-04-11,,,,,,,,,,,,,,,,,,,,,,809476.442,177204.594,90838.522,0.21891260178267177,14.42606183883089,0.0,1.0,0.0,-0.5301387622416781,-0.787892790415344,0.0,2026,4,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.986146248341595,-0.16587819893463143,0.40551817469100737,3.7941176470588243,,,,,,,,,,,,,,,,,,46.12534025839454,44.67570274759474,0.0,,GREEN,YELLOW,YELLOW
2026-04-12,,,,,,,,,,,,,,,,,,,,,,809476.442,177204.594,90838.522,0.21891260178267177,14.42606183883089,0.0,1.0,0.0,-0.5301387622416781,-0.787892790415344,0.0,2026,4,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0.9831469737221499,-0.1828169249850199,0.3829690823728524,3.7941176470588243,,,,,,,,,,,,,,,,,,46.12534025839454,44.67570274759474,0.0,,GREEN,YELLOW,YELLOW
2026-04-13,,5315.5,,14.69,965.68,13.8,14.8,,3.846153786982226,1.0,1500.0,,,,,,,,0.0,,,809476.442,177204.594,90838.522,0.21891260178267177,14.42606183883089,0.0,1.0,0.0,-0.5301387622416781,-0.787892790415344,0.0,2026,4,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.0,1733.0,5868.4,5301.4,567.0,204.0,95.0285714285726,0.1648137185779959,1.055477080495447,0.0,0.0,0,0.9798567700958665,-0.1997015525660636,0.49256846923525266,2.511627906976744,97.71639701856341,99.45834696338207,99.58597112027634,72.76835632324219,98.63884471633952,99.53923586933163,93.99815099851435,98.80660446046367,96.50977890549109,42.734061246854736,45.24568915383148,77.05074764076458,91.15384615384615,86.00246624786215,81.13772923975293,77.46410336042068,81.53476628267859,46.014587380889935,44.57210943910643,0.0,42.734061246854736,YELLOW,YELLOW,YELLOW
2026-04-14,,5315.5,,14.49,901.89,13.8,14.7,,0.8333333194444497,1.0,1500.0,5225511.4,4330000.0,15.0,15.013,7.0,1.2068155658198616,-1484.987,0.0,-1.1735203656139288,1.998164380809194,809476.442,177204.594,90838.522,0.21891260178267177,14.42606183883089,0.0,1.0,0.0,-0.5301387622416781,-0.787892790415344,0.0,2026,4,14,1,1,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1100.5,1815.6,6016.4,5301.4,715.0,82.59999999999991,107.47142857142974,0.08100781944185553,1.025575337441624,0.0,0.0,0,0.9762766110869321,-0.21652708524481437,0.455296768216675,1.3125000000000002,93.95226870903186,99.45834696338207,99.57484051414023,72.76835632324219,98.02912987416293,98.08179709052708,93.58249415309089,98.31395035642417,94.89499415309089,43.15381818681972,44.46631818681972,76.25665697266359,86.59003831417624,86.05540417453243,81.45742285252975,77.15330475869467,81.55537726191895,45.92206833167845,44.52807232650924,0.0,43.15381818681972,YELLOW,YELLOW,YELLOW
2026-04-15,,5315.5,,14.54,771.16,13.8,14.75,,1.538461514792885,0.0,1500.0,,,,,,,,0.0,,,916291.869,347395.118,202262.377,0.37913150793221767,14.8017294426437,0.0,1.0,0.0,0.4351135469535138,-0.1516444746466268,0.0,2026,4,15,1,1,1,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1086.2,2045.7,6260.9,5301.4,959.5,230.10000000000014,133.78571428571544,0.1816788000989928,1.0130724232166648,0.0,0.0,0,0.9724075561219968,-0.23328854407545518,0.42261191695590566,2.0526315789473686,88.79601505856934,99.52767337638781,99.76689515404418,72.76835632324219,97.23446247709913,98.08179709052708,93.47583688426008,97.0196483797541,95.52846846320745,43.739816373214765,45.792447952162135,74.76005104917769,79.6934865900383,83.32668698829141,79.61236935586746,75.8477205827887,79.59559230898253,45.85215714787865,44.5459078872624,0.0,43.739816373214765,YELLOW,YELLOW,YELLOW
2026-04-16,,,,14.5,795.2,13.8,14.7,,0.9999999833333336,0.0,1500.0,,,,,,,,0.0,,,916291.869,347395.118,202262.377,0.37913150793221767,14.8017294426437,0.0,1.0,0.0,0.4351135469535138,-0.1516444746466268,0.0,2026,4,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.4,1198.4,5385.5,5315.5,70.0,-847.3,24.271428571429755,-0.5633285157009229,1.0266491701760299,0.0,0.0,0,0.9682507501166718,-0.2499809690726521,0.41171667780974575,2.0526315789473686,83.17570733027546,93.38156222073239,95.51315098065565,72.76835632324219,92.11782017389612,92.05772346784565,89.16772263327441,94.57555747189645,91.22035421222178,43.68743574637839,45.74006732532576,72.47257065382355,76.62835249042146,79.74609982725306,77.41981155419214,73.46251540663543,76.87614226269355,45.78343952027103,44.54889827540512,0.0,43.68743574637839,YELLOW,YELLOW,YELLOW
2026-04-17,,,,14.48,821.18,13.8,14.6,,0.6666666555555656,0.0,1500.0,,,,,,,,0.0,,,916291.869,347395.118,202262.377,0.37913150793221767,14.8017294426437,0.0,1.0,0.0,0.4351135469535138,-0.1516444746466268,0.0,2026,4,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.5,1196.0,5231.0,5315.5,-84.5,-2.400000000000091,21.342857142858325,0.02093732094228651,1.0839974520116789,0.0,0.0,0,0.9638074231367307,-0.26659942067929354,0.40492592605671524,2.0526315789473686,77.26616537772455,87.23545106507697,91.25940680726713,72.76835632324219,86.89476775691513,86.07378987330819,84.84635436516191,90.85042825487054,86.89898594410928,43.448210663416646,45.500842242364016,70.1850902584694,70.88122605363985,76.12048020570091,75.22725375251679,70.79662138714693,74.04811844845489,45.70996350027387,44.522922822304906,0.0,43.448210663416646,YELLOW,YELLOW,YELLOW
